Assets,Zero Rate Assets SW,Zero Rate Assets Alternative,Assets Reevaluated,Asset Duration,Liabilities,Zero Rate Liabilities SW,Zero Rate Liabilities Alternative,Liabilities Reevaluated,Liability Duration,Own Funds,Own Funds Reevaluated,Own Funds Impact,Own Funds Impact rel.
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.008285574669300569,0.012326968041628585,729669.5289676533,6.8,250000.0,270330.4710323467,20330.471032346715,0.08132188412938686
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.008220716404748469,0.011891965376196554,730595.8900307835,7.14,250000.0,269404.1099692165,19404.109969216515,0.07761643987686606
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.008183621142293965,0.011512049172104792,731558.0427365139,7.4799999999999995,250000.0,268441.9572634861,18441.95726348611,0.07376782905394444
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.00814652587983946,0.011164458363392884,732507.0566589895,7.819999999999999,250000.0,267492.9433410105,17492.943341010483,0.06997177336404194
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.008123713080647797,0.010857920036860185,733451.9427897906,8.16,250000.0,266548.05721020943,16548.05721020943,0.06619222884083772
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.008116968052626829,0.01059064414776169,734394.9476504702,8.5,250000.0,265605.0523495298,15605.052349529811,0.06242020939811924
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.00811022302460586,0.01034541799991283,735326.1063682106,8.84,250000.0,264673.89363178937,14673.893631789368,0.05869557452715747
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.008117761372822522,0.010139523552707743,736208.546429091,9.18,250000.0,263791.453570909,13791.453570908983,0.055165814283635935
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.008137996055472633,0.009968674896117712,737042.1957683236,9.52,250000.0,262957.8042316764,12957.80423167639,0.05183121692670556
1000000.0,0.0036752370704274864,0.0036752370704274864,1000000.0,6.8,750000.0,0.008158230738122744,0.009813533164591192,737858.3913913999,9.86,250000.0,262141.6086086001,12141.608608600101,0.0485664344344004
