Assets,Zero Rate Assets SW,Zero Rate Assets Alternative,Assets Reevaluated,Asset Duration,Liabilities,Zero Rate Liabilities SW,Zero Rate Liabilities Alternative,Liabilities Reevaluated,Liability Duration,Own Funds,Own Funds Reevaluated,Own Funds Impact,Own Funds Impact rel.
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.027926397912983243,0.032057661560160364,729223.7511053375,6.8,250000.0,270776.2488946625,20776.24889466248,0.08310499557864992
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.027862801049719887,0.031623141618277055,730131.2955375361,7.14,250000.0,269868.70446246385,19868.70446246385,0.0794748178498554
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.02782642733407053,0.031243357788927912,731073.9129375906,7.4799999999999995,250000.0,268926.0870624094,18926.08706240938,0.07570434824963752
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.027790053618421174,0.030895899354958626,732003.6445706965,7.819999999999999,250000.0,267996.3554293035,17996.355429303483,0.07198542171721393
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.02776768455910514,0.030589244234557413,732929.3258555831,8.16,250000.0,267070.67414441693,17070.67414441693,0.06828269657766772
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.027761070738164098,0.030321571236902857,733853.1586688225,8.5,250000.0,266146.8413311775,16146.841331177508,0.06458736532471003
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.027754456917223055,0.03007594798049795,734765.3713012319,8.84,250000.0,265234.6286987681,15234.628698768094,0.060938514795072375
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.027761848630417165,0.02986927113098554,735629.8477557376,9.18,250000.0,264370.1522442624,14370.152244262397,0.05748060897704959
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.02778168970728697,0.029697297588753734,736446.5199603208,9.52,250000.0,263553.4800396792,13553.480039679212,0.05421392015871685
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.027801530784156776,0.02954103097158544,737246.0829915152,9.86,250000.0,262753.91700848483,12753.91700848483,0.051015668033939324
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.027926397912983243,0.032057661560160364,753531.2094755154,6.8,225000.0,246468.7905244846,21468.79052448459,0.09541684677548706
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.027862801049719887,0.031623141618277055,754469.0053887874,7.14,225000.0,245530.99461121263,20530.994611212634,0.09124886493872282
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.02782642733407053,0.031243357788927912,755443.0433688436,7.4799999999999995,225000.0,244556.95663115638,19556.956631156383,0.08691980724958392
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.027790053618421174,0.030895899354958626,756403.7660563864,7.819999999999999,225000.0,243596.2339436136,18596.233943613595,0.08264992863828265
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.02776768455910514,0.030589244234557413,757360.3033841025,8.16,225000.0,242639.69661589747,17639.69661589747,0.07839865162621097
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.027761070738164098,0.030321571236902857,758314.93062445,8.5,225000.0,241685.06937555003,16685.069375550025,0.07415586389133344
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.027754456917223055,0.03007594798049795,759257.5503446063,8.84,225000.0,240742.44965539372,15742.44965539372,0.06996644291286098
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.027761848630417165,0.02986927113098554,760150.8426809289,9.18,225000.0,239849.15731907112,14849.15731907112,0.0659962547514272
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.02778168970728697,0.029697297588753734,760994.7372923315,9.52,225000.0,239005.26270766847,14005.262707668473,0.062245612034082104
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.027801530784156776,0.02954103097158544,761820.9524245657,9.86,225000.0,238179.04757543432,13179.04757543432,0.058573544779708095
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.027926397912983243,0.032057661560160364,777838.6678456933,6.8,200000.0,222161.3321543067,22161.3321543067,0.11080666077153349
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.027862801049719887,0.031623141618277055,778806.7152400386,7.14,200000.0,221193.28475996142,21193.284759961418,0.10596642379980709
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.02782642733407053,0.031243357788927912,779812.1738000966,7.4799999999999995,200000.0,220187.8261999034,20187.826199903386,0.10093913099951693
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.027790053618421174,0.030895899354958626,780803.8875420763,7.819999999999999,200000.0,219196.1124579237,19196.112457923708,0.09598056228961854
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.02776768455910514,0.030589244234557413,781791.280912622,8.16,200000.0,218208.719087378,18208.719087378005,0.09104359543689003
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.027761070738164098,0.030321571236902857,782776.7025800773,8.5,200000.0,217223.29741992266,17223.29741992266,0.0861164870996133
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.027754456917223055,0.03007594798049795,783749.7293879807,8.84,200000.0,216250.27061201935,16250.270612019347,0.08125135306009673
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.027761848630417165,0.02986927113098554,784671.83760612,9.18,200000.0,215328.16239387996,15328.16239387996,0.0766408119693998
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.02778168970728697,0.029697297588753734,785542.9546243422,9.52,200000.0,214457.04537565785,14457.04537565785,0.07228522687828925
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.027801530784156776,0.02954103097158544,786395.8218576162,9.86,200000.0,213604.1781423838,13604.178142383811,0.06802089071191905
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.027926397912983243,0.032057661560160364,802146.1262158713,6.8,175000.0,197853.8737841287,22853.873784128693,0.1305935644807354
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.027862801049719887,0.031623141618277055,803144.4250912898,7.14,175000.0,196855.5749087102,21855.5749087102,0.124888999478344
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.02782642733407053,0.031243357788927912,804181.3042313496,7.4799999999999995,175000.0,195818.6957686504,20818.69576865039,0.11896397582085937
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.027790053618421174,0.030895899354958626,805204.0090277661,7.819999999999999,175000.0,194795.99097223394,19795.990972233936,0.11311994841276535
