Assets,Zero Rate Assets SW,Zero Rate Assets Alternative,Assets Reevaluated,Asset Duration,Liabilities,Zero Rate Liabilities SW,Zero Rate Liabilities Alternative,Liabilities Reevaluated,Liability Duration,Own Funds,Own Funds Reevaluated,Own Funds Impact,Own Funds Impact rel.
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.026174436224923485,0.02840557686587298,738707.0661700013,6.8,250000.0,261292.9338299987,11292.933829998714,0.045171735319994855
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.026110727848277338,0.028143838765009,739191.3323819004,7.14,250000.0,260808.6676180996,10808.6676180996,0.0432346704723984
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.026074290344893974,0.02792122651066501,739709.9308472972,7.4799999999999995,250000.0,260290.0691527028,10290.06915270281,0.04116027661081124
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.026037852841510608,0.02771735345700889,740214.1318594306,7.819999999999999,250000.0,259785.86814056942,9785.868140569422,0.03914347256227769
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.026015444553753018,0.02754238616185763,740713.094202176,8.16,250000.0,259286.90579782403,9286.90579782403,0.03714762319129612
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.026008819133574432,0.027395923363316324,741209.1362108022,8.5,250000.0,258790.86378919776,8790.863789197756,0.03516345515679102
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.026002193713395842,0.027262235302582975,741692.279046602,8.84,250000.0,258307.72095339803,8307.720953398035,0.03323088381359214
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.026009598389727318,0.027159244000642048,742126.3115077018,9.18,250000.0,257873.68849229824,7873.688492298243,0.03149475396919297
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.026029474262956633,0.027083585946727017,742511.2806090163,9.52,250000.0,257488.7193909837,7488.719390983693,0.02995487756393477
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,750000.0,0.02604935013618595,0.027017023595031445,742878.0848240484,9.86,250000.0,257121.91517595155,7121.915175951552,0.028487660703806206
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.026174436224923485,0.02840557686587298,763330.6350423347,6.8,225000.0,236669.36495766533,11669.364957665326,0.051863844256290335
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.026110727848277338,0.028143838765009,763831.043461297,7.14,225000.0,236168.95653870294,11168.956538702943,0.049639806838679745
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.026074290344893974,0.02792122651066501,764366.9285422071,7.4799999999999995,225000.0,235633.0714577929,10633.071457792888,0.04725809536796839
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.026037852841510608,0.02771735345700889,764887.9362547449,7.819999999999999,225000.0,235112.06374525512,10112.063745255116,0.044942505534467186
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.026015444553753018,0.02754238616185763,765403.5306755819,8.16,225000.0,234596.4693244181,9596.46932441811,0.04265097477519161
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.026008819133574432,0.027395923363316324,765916.107417829,8.5,225000.0,234083.892582171,9083.892582171015,0.040372855920760065
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.026002193713395842,0.027262235302582975,766415.355014822,8.84,225000.0,233584.64498517802,8584.64498517802,0.038153977711902314
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.026009598389727318,0.027159244000642048,766863.8552246252,9.18,225000.0,233136.1447753748,8136.1447753747925,0.03616064344611019
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.026029474262956633,0.027083585946727017,767261.6566293169,9.52,225000.0,232738.34337068314,7738.343370683142,0.03439263720303619
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,775000.0,0.02604935013618595,0.027017023595031445,767640.6876515166,9.86,225000.0,232359.31234848336,7359.312348483363,0.03270805488214828
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.026174436224923485,0.02840557686587298,787954.2039146681,6.8,200000.0,212045.79608533194,12045.796085331938,0.06022898042665969
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.026110727848277338,0.028143838765009,788470.7545406937,7.14,200000.0,211529.2454593063,11529.245459306287,0.05764622729653143
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.026074290344893974,0.02792122651066501,789023.926237117,7.4799999999999995,200000.0,210976.07376288297,10976.073762882967,0.05488036881441483
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.026037852841510608,0.02771735345700889,789561.7406500593,7.819999999999999,200000.0,210438.2593499407,10438.259349940694,0.05219129674970347
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.026015444553753018,0.02754238616185763,790093.9671489877,8.16,200000.0,209906.0328510123,9906.032851012307,0.049530164255061536
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.026008819133574432,0.027395923363316324,790623.0786248557,8.5,200000.0,209376.92137514427,9376.921375144273,0.046884606875721366
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.026002193713395842,0.027262235302582975,791138.4309830421,8.84,200000.0,208861.5690169579,8861.569016957888,0.044307845084789445
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.026009598389727318,0.027159244000642048,791601.3989415485,9.18,200000.0,208398.60105845146,8398.601058451459,0.041993005292257295
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.026029474262956633,0.027083585946727017,792012.0326496174,9.52,200000.0,207987.9673503826,7987.967350382591,0.039939836751912955
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,800000.0,0.02604935013618595,0.027017023595031445,792403.2904789849,9.86,200000.0,207596.70952101506,7596.709521015058,0.03798354760507529
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.026174436224923485,0.02840557686587298,812577.7727870014,6.8,175000.0,187422.22721299855,12422.22721299855,0.07098415550284885
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.026110727848277338,0.028143838765009,813110.4656200904,7.14,175000.0,186889.53437990963,11889.53437990963,0.06794019645662645
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.026074290344893974,0.02792122651066501,813680.923932027,7.4799999999999995,175000.0,186319.07606797304,11319.076067973045,0.06468043467413169
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.026037852841510608,0.02771735345700889,814235.5450453736,7.819999999999999,175000.0,185764.4549546264,10764.454954626388,0.061511171169293645
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.026015444553753018,0.02754238616185763,814784.4036223936,8.16,175000.0,185215.5963776064,10215.596377606387,0.05837483644346507
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.026008819133574432,0.027395923363316324,815330.0498318825,8.5,175000.0,184669.95016811753,9669.950168117532,0.055256858103528754
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.026002193713395842,0.027262235302582975,815861.5069512621,8.84,175000.0,184138.49304873787,9138.493048737873,0.052219960278502134
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.026009598389727318,0.027159244000642048,816338.942658472,9.18,175000.0,183661.057341528,8661.057341528009,0.049491756237302904
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.026029474262956633,0.027083585946727017,816762.408669918,9.52,175000.0,183237.59133008204,8237.59133008204,0.04707195045761165
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,825000.0,0.02604935013618595,0.027017023595031445,817165.8933064532,9.86,175000.0,182834.10669354675,7834.106693546753,0.044766323963124306
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,850000.0,0.026174436224923485,0.02840557686587298,837201.3416593348,6.8,150000.0,162798.65834066516,12798.658340665163,0.08532438893776775
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,850000.0,0.026110727848277338,0.028143838765009,837750.176699487,7.14,150000.0,162249.82330051297,12249.823300512973,0.0816654886700865
1000000.0,0.02340593058895931,0.02340593058895931,1000000.0,6.8,850000.0,0.026074290344893974,0.02792122651066501,838337.9216269369,7.4799999999999995,150000.0,161662.07837306312,11662.078373063123,0.07774718915375416
